uniprot_acc	pathway_id	pathway_name
A0A7P0T8F4	hsa05034	Alcoholism
A0A7P0TAB5	hsa05034	Alcoholism
B7Z3P7	hsa05034	Alcoholism
P56524	hsa05034	Alcoholism
A0A7I2SVS4	hsa05034	Alcoholism
O15511	hsa05100	Bacterial invasion of epithelial cells
P59998	hsa05100	Bacterial invasion of epithelial cells
O15145	hsa05100	Bacterial invasion of epithelial cells
O15143	hsa05100	Bacterial invasion of epithelial cells
P61158	hsa05100	Bacterial invasion of epithelial cells
B4DXW1	hsa05100	Bacterial invasion of epithelial cells
P61160	hsa05100	Bacterial invasion of epithelial cells
O15144	hsa05100	Bacterial invasion of epithelial cells
Q9Y6W5	hsa05100	Bacterial invasion of epithelial cells
Q9UI95	hsa05100	Bacterial invasion of epithelial cells
Q92747	hsa05100	Bacterial invasion of epithelial cells
Q9UHD8	hsa05100	Bacterial invasion of epithelial cells
P09496	hsa05100	Bacterial invasion of epithelial cells
C9J8P9	hsa05100	Bacterial invasion of epithelial cells
P09497	hsa05100	Bacterial invasion of epithelial cells
Q00610	hsa05100	Bacterial invasion of epithelial cells
A0A087WVQ6	hsa05100	Bacterial invasion of epithelial cells
Q8IYM1	hsa05100	Bacterial invasion of epithelial cells
P46108	hsa05100	Bacterial invasion of epithelial cells
P46109	hsa05100	Bacterial invasion of epithelial cells
P35221	hsa05100	Bacterial invasion of epithelial cells
G3XAM7	hsa05100	Bacterial invasion of epithelial cells
P26232	hsa05100	Bacterial invasion of epithelial cells
P35222	hsa05100	Bacterial invasion of epithelial cells
B4DGU4	hsa05100	Bacterial invasion of epithelial cells
Q8WYJ6	hsa05100	Bacterial invasion of epithelial cells
J3KNL2	hsa05100	Bacterial invasion of epithelial cells
Q05193	hsa05100	Bacterial invasion of epithelial cells
P50570	hsa05100	Bacterial invasion of epithelial cells
Q14185	hsa05100	Bacterial invasion of epithelial cells
Q14247	hsa05100	Bacterial invasion of epithelial cells
Q14141	hsa05100	Bacterial invasion of epithelial cells
B1AMS2	hsa05100	Bacterial invasion of epithelial cells
Q92599	hsa05100	Bacterial invasion of epithelial cells
A6NFQ9	hsa05100	Bacterial invasion of epithelial cells
P02751	hsa05100	Bacterial invasion of epithelial cells
Q9Y5K6	hsa05100	Bacterial invasion of epithelial cells
Q13480	hsa05100	Bacterial invasion of epithelial cells
P98077	hsa05100	Bacterial invasion of epithelial cells
Q9UQ16	hsa05100	Bacterial invasion of epithelial cells
Q96DR7	hsa05100	Bacterial invasion of epithelial cells
Q9UI47	hsa05100	Bacterial invasion of epithelial cells
P14317	hsa05100	Bacterial invasion of epithelial cells
Q13418	hsa05100	Bacterial invasion of epithelial cells
P08648	hsa05100	Bacterial invasion of epithelial cells
P05556	hsa05100	Bacterial invasion of epithelial cells
P61586	hsa05100	Bacterial invasion of epithelial cells
C9JRM1	hsa05100	Bacterial invasion of epithelial cells
A0A7I2YQV1	hsa05100	Bacterial invasion of epithelial cells
C9JX21	hsa05100	Bacterial invasion of epithelial cells
P84095	hsa05100	Bacterial invasion of epithelial cells
Q6S5L8	hsa05100	Bacterial invasion of epithelial cells
P08581	hsa05100	Bacterial invasion of epithelial cells
Q15019	hsa05100	Bacterial invasion of epithelial cells
P42336	hsa05100	Bacterial invasion of epithelial cells
P42338	hsa05100	Bacterial invasion of epithelial cells
O00329	hsa05100	Bacterial invasion of epithelial cells
P27986	hsa05100	Bacterial invasion of epithelial cells
O00459	hsa05100	Bacterial invasion of epithelial cells
Q92529	hsa05100	Bacterial invasion of epithelial cells
Q9NVA2	hsa05100	Bacterial invasion of epithelial cells
Q9UH03	hsa05100	Bacterial invasion of epithelial cells
Q9P1U1	hsa05100	Bacterial invasion of epithelial cells
Q05397	hsa05100	Bacterial invasion of epithelial cells
P49023	hsa05100	Bacterial invasion of epithelial cells
P63000	hsa05100	Bacterial invasion of epithelial cells
P60709	hsa05100	Bacterial invasion of epithelial cells
Q96JJ3	hsa05100	Bacterial invasion of epithelial cells
P29353	hsa05100	Bacterial invasion of epithelial cells
Q9C0K3	hsa05100	Bacterial invasion of epithelial cells
P12931	hsa05100	Bacterial invasion of epithelial cells
P63261	hsa05100	Bacterial invasion of epithelial cells
P18206	hsa05100	Bacterial invasion of epithelial cells
A1A4S6	hsa05100	Bacterial invasion of epithelial cells
Q96BJ8	hsa05100	Bacterial invasion of epithelial cells
Q9BPX5	hsa05100	Bacterial invasion of epithelial cells
P53675	hsa05100	Bacterial invasion of epithelial cells
Q92569	hsa05100	Bacterial invasion of epithelial cells
Q03135	hsa05100	Bacterial invasion of epithelial cells
P51636	hsa05100	Bacterial invasion of epithelial cells
P56539	hsa05100	Bacterial invasion of epithelial cells
P22681	hsa05100	Bacterial invasion of epithelial cells
Q92558	hsa05100	Bacterial invasion of epithelial cells
O00401	hsa05100	Bacterial invasion of epithelial cells
P56945	hsa05100	Bacterial invasion of epithelial cells
Q92556	hsa05100	Bacterial invasion of epithelial cells
P60953	hsa05100	Bacterial invasion of epithelial cells
P12830	hsa05100	Bacterial invasion of epithelial cells
Q13488	hsa05110	Vibrio cholerae infection
P13569	hsa05110	Vibrio cholerae infection
O60266	hsa05110	Vibrio cholerae infection
A0A0A0MSC1	hsa05110	Vibrio cholerae infection
P24390	hsa05110	Vibrio cholerae infection
P60468	hsa05110	Vibrio cholerae infection
P33947	hsa05110	Vibrio cholerae infection
O43731	hsa05110	Vibrio cholerae infection
O60503	hsa05110	Vibrio cholerae infection
Q96LB4	hsa05110	Vibrio cholerae infection
Q8NHE4	hsa05110	Vibrio cholerae infection
E9PAS2	hsa05110	Vibrio cholerae infection
P60059	hsa05110	Vibrio cholerae infection
Q9Y487	hsa05110	Vibrio cholerae infection
Q8N8Y2	hsa05110	Vibrio cholerae infection
Q8NEY4	hsa05110	Vibrio cholerae infection
A0A0U1RR16	hsa05110	Vibrio cholerae infection
P84996	hsa05110	Vibrio cholerae infection
O95467	hsa05110	Vibrio cholerae infection
P63092	hsa05110	Vibrio cholerae infection
Q5JWF2	hsa05110	Vibrio cholerae infection
A0A7I2V5R6	hsa05110	Vibrio cholerae infection
Q5JWD1	hsa05110	Vibrio cholerae infection
Q5JWE9	hsa05110	Vibrio cholerae infection
A0A590UJF0	hsa05110	Vibrio cholerae infection
B0AZR9	hsa05110	Vibrio cholerae infection
P61619	hsa05110	Vibrio cholerae infection
Q96HE7	hsa05110	Vibrio cholerae infection
P84077	hsa05110	Vibrio cholerae infection
P51787	hsa05110	Vibrio cholerae infection
Q9HBG4	hsa05110	Vibrio cholerae infection
Q9Y5K8	hsa05110	Vibrio cholerae infection
Q9UI12	hsa05110	Vibrio cholerae infection
P38606	hsa05110	Vibrio cholerae infection
P15313	hsa05110	Vibrio cholerae infection
P21281	hsa05110	Vibrio cholerae infection
P27449	hsa05110	Vibrio cholerae infection
P21283	hsa05110	Vibrio cholerae infection
P36543	hsa05110	Vibrio cholerae infection
Q99437	hsa05110	Vibrio cholerae infection
E9PNL3	hsa05110	Vibrio cholerae infection
P19174	hsa05110	Vibrio cholerae infection
P16885	hsa05110	Vibrio cholerae infection
O95670	hsa05110	Vibrio cholerae infection
Q93050	hsa05110	Vibrio cholerae infection
Q15904	hsa05110	Vibrio cholerae infection
A0A0C4DGX8	hsa05110	Vibrio cholerae infection
Q9H9S3	hsa05110	Vibrio cholerae infection
Q8TC24	hsa05110	Vibrio cholerae infection
P17612	hsa05110	Vibrio cholerae infection
P22694	hsa05110	Vibrio cholerae infection
B1APF9	hsa05110	Vibrio cholerae infection
A0A087WVC4	hsa05110	Vibrio cholerae infection
B1APG3	hsa05110	Vibrio cholerae infection
P22612	hsa05110	Vibrio cholerae infection
P17252	hsa05110	Vibrio cholerae infection
P60709	hsa05110	Vibrio cholerae infection
P55011	hsa05110	Vibrio cholerae infection
Q07157	hsa05110	Vibrio cholerae infection
G3V1L9	hsa05110	Vibrio cholerae infection
G5E9E7	hsa05110	Vibrio cholerae infection
A0A087X0K9	hsa05110	Vibrio cholerae infection
P63261	hsa05110	Vibrio cholerae infection
O15342	hsa05110	Vibrio cholerae infection
Q96A05	hsa05110	Vibrio cholerae infection
P61421	hsa05110	Vibrio cholerae infection
Q16864	hsa05110	Vibrio cholerae infection
Q9UDY2	hsa05110	Vibrio cholerae infection
O75348	hsa05110	Vibrio cholerae infection
P13667	hsa05110	Vibrio cholerae infection
O14672	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q13488	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q9Y239	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
G3XAL1	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
O15111	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q96LB4	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q16539	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
B4E0K5	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P41240	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q9NSI5	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q8NHE4	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
E9PAS2	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q99075	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P00533	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
E9PFD7	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q504U8	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q9Y487	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q8N8Y2	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q8NEY4	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
A0A0U1RR16	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q9Y2X7	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P09341	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P19875	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P19876	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
O14920	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P10145	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P25024	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P25025	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P05412	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P07948	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P08581	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P19838	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P25963	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q13153	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q9HBG4	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q9Y624	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q9Y5K8	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q9UI12	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P38606	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P15313	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P21281	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P27449	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P21283	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P36543	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q99437	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
E9PNL3	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P19174	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P16885	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
O95670	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q93050	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q15904	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
A0A0C4DGX8	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P45983	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q15759	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P45984	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
D7R525	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P53779	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
A0A286YES0	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
D6RJF9	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
D6RCB1	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
A0A286YFD7	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
F8W9R5	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
A0A1P0B7D2	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
A0A286YF02	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
A0A286YEQ7	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
A0A286YF97	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
A0A286YFN2	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
O15264	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q06124	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P23471	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P57087	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P63000	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q04206	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
A0A087X0W8	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P53778	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P13501	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
A0A494C1Q1	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P45985	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P12931	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P78536	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q07157	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
G3V1L9	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
G5E9E7	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
A0A087X0K9	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P42574	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q9BX67	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q9Y6K9	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
A0A087X1B1	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
O15342	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q99558	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q96A05	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P61421	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q16864	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
O75348	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
P60953	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
Q8IZP0	hsa05130	Pathogenic Escherichia coli infection
B6VEX4	hsa05130	Pathogenic Escherichia coli infection
A0A0A0MRT6	hsa05130	Pathogenic Escherichia coli infection
A6NM45	hsa05130	Pathogenic Escherichia coli infection
H7C241	hsa05130	Pathogenic Escherichia coli infection
Q16625	hsa05130	Pathogenic Escherichia coli infection
Q9UG63	hsa05130	Pathogenic Escherichia coli infection
O15511	hsa05130	Pathogenic Escherichia coli infection
P59998	hsa05130	Pathogenic Escherichia coli infection
O15145	hsa05130	Pathogenic Escherichia coli infection
O15143	hsa05130	Pathogenic Escherichia coli infection
P61158	hsa05130	Pathogenic Escherichia coli infection
B4DXW1	hsa05130	Pathogenic Escherichia coli infection
P61160	hsa05130	Pathogenic Escherichia coli infection
O15144	hsa05130	Pathogenic Escherichia coli infection
Q9Y6W5	hsa05130	Pathogenic Escherichia coli infection
P68363	hsa05130	Pathogenic Escherichia coli infection
Q13509	hsa05130	Pathogenic Escherichia coli infection
P04350	hsa05130	Pathogenic Escherichia coli infection
P68371	hsa05130	Pathogenic Escherichia coli infection
O95487	hsa05130	Pathogenic Escherichia coli infection
Q15750	hsa05130	Pathogenic Escherichia coli infection
Q9UQB8	hsa05130	Pathogenic Escherichia coli infection
I3L4C2	hsa05130	Pathogenic Escherichia coli infection
Q92747	hsa05130	Pathogenic Escherichia coli infection
Q14344	hsa05130	Pathogenic Escherichia coli infection
Q9Y5I7	hsa05130	Pathogenic Escherichia coli infection
Q9Y2A7	hsa05130	Pathogenic Escherichia coli infection
O95486	hsa05130	Pathogenic Escherichia coli infection
Q9UPY6	hsa05130	Pathogenic Escherichia coli infection
P49755	hsa05130	Pathogenic Escherichia coli infection
Q6PEY2	hsa05130	Pathogenic Escherichia coli infection
P0DPH8	hsa05130	Pathogenic Escherichia coli infection
Q96P20	hsa05130	Pathogenic Escherichia coli infection
A0A7I2R3P8	hsa05130	Pathogenic Escherichia coli infection
P58753	hsa05130	Pathogenic Escherichia coli infection
O15111	hsa05130	Pathogenic Escherichia coli infection
O14493	hsa05130	Pathogenic Escherichia coli infection
O15551	hsa05130	Pathogenic Escherichia coli infection
O95471	hsa05130	Pathogenic Escherichia coli infection
F5H496	hsa05130	Pathogenic Escherichia coli infection
Q96B33	hsa05130	Pathogenic Escherichia coli infection
Q16539	hsa05130	Pathogenic Escherichia coli infection
B4E0K5	hsa05130	Pathogenic Escherichia coli infection
Q8TF74	hsa05130	Pathogenic Escherichia coli infection
Q96MN2	hsa05130	Pathogenic Escherichia coli infection
Q8N6F1	hsa05130	Pathogenic Escherichia coli infection
Q92633	hsa05130	Pathogenic Escherichia coli infection
Q14247	hsa05130	Pathogenic Escherichia coli infection
P07437	hsa05130	Pathogenic Escherichia coli infection
Q5ST81	hsa05130	Pathogenic Escherichia coli infection
P00734	hsa05130	Pathogenic Escherichia coli infection
P25116	hsa05130	Pathogenic Escherichia coli infection
P12318	hsa05130	Pathogenic Escherichia coli infection
Q9NYJ8	hsa05130	Pathogenic Escherichia coli infection
Q7L576	hsa05130	Pathogenic Escherichia coli infection
Q9NZN5	hsa05130	Pathogenic Escherichia coli infection
E9PMR6	hsa05130	Pathogenic Escherichia coli infection
P01100	hsa05130	Pathogenic Escherichia coli infection
O95500	hsa05130	Pathogenic Escherichia coli infection
P56746	hsa05130	Pathogenic Escherichia coli infection
P00519	hsa05130	Pathogenic Escherichia coli infection
P06241	hsa05130	Pathogenic Escherichia coli infection
Q8N5C8	hsa05130	Pathogenic Escherichia coli infection
P04406	hsa05130	Pathogenic Escherichia coli infection
P56750	hsa05130	Pathogenic Escherichia coli infection
Q96F07	hsa05130	Pathogenic Escherichia coli infection
E7EVJ5	hsa05130	Pathogenic Escherichia coli infection
Q9UIA0	hsa05130	Pathogenic Escherichia coli infection
Q03113	hsa05130	Pathogenic Escherichia coli infection
E9PC54	hsa05130	Pathogenic Escherichia coli infection
Q99677	hsa05130	Pathogenic Escherichia coli infection
Q9ULZ3	hsa05130	Pathogenic Escherichia coli infection
P14317	hsa05130	Pathogenic Escherichia coli infection
P55160	hsa05130	Pathogenic Escherichia coli infection
Q3ZCM7	hsa05130	Pathogenic Escherichia coli infection
Q9BVA1	hsa05130	Pathogenic Escherichia coli infection
P25445	hsa05130	Pathogenic Escherichia coli infection
Q59FU8	hsa05130	Pathogenic Escherichia coli infection
K9J972	hsa05130	Pathogenic Escherichia coli infection
O14920	hsa05130	Pathogenic Escherichia coli infection
P01584	hsa05130	Pathogenic Escherichia coli infection
P14778	hsa05130	Pathogenic Escherichia coli infection
B8ZZW4	hsa05130	Pathogenic Escherichia coli infection
P48023	hsa05130	Pathogenic Escherichia coli infection
P05231	hsa05130	Pathogenic Escherichia coli infection
B5MC21	hsa05130	Pathogenic Escherichia coli infection
P10145	hsa05130	Pathogenic Escherichia coli infection
Q14116	hsa05130	Pathogenic Escherichia coli infection
P51617	hsa05130	Pathogenic Escherichia coli infection
D3YTB5	hsa05130	Pathogenic Escherichia coli infection
P05556	hsa05130	Pathogenic Escherichia coli infection
P05412	hsa05130	Pathogenic Escherichia coli infection
P84077	hsa05130	Pathogenic Escherichia coli infection
P62330	hsa05130	Pathogenic Escherichia coli infection
P61586	hsa05130	Pathogenic Escherichia coli infection
C9JRM1	hsa05130	Pathogenic Escherichia coli infection
A0A7I2YQV1	hsa05130	Pathogenic Escherichia coli infection
C9JX21	hsa05130	Pathogenic Escherichia coli infection
O43795	hsa05130	Pathogenic Escherichia coli infection
E9PDF6	hsa05130	Pathogenic Escherichia coli infection
O00160	hsa05130	Pathogenic Escherichia coli infection
Q99836	hsa05130	Pathogenic Escherichia coli infection
A0A0A0MSI9	hsa05130	Pathogenic Escherichia coli infection
A0A3B3ITY3	hsa05130	Pathogenic Escherichia coli infection
A0A3F2YP85	hsa05130	Pathogenic Escherichia coli infection
P35579	hsa05130	Pathogenic Escherichia coli infection
P35580	hsa05130	Pathogenic Escherichia coli infection
