uniprot_acc	gene_id
A8MTI9	NA
P25787	hsa:5683
Q12923	hsa:5783
Q99952	hsa:26469
Q96DZ7	hsa:116211
Q9BVA1	hsa:347733
O14894	hsa:9032
Q9BQ87	hsa:90665
Q5T9Z0	hsa:127670
Q969E4	hsa:85012
Q86TI0	hsa:23216
Q7Z403	hsa:11322
Q6UXY8	hsa:79838
O43763	hsa:3196
Q9UBN6	hsa:8793
Q96NM4	hsa:84969
Q13077	hsa:7185
Q96A04	hsa:128229
Q01534	hsa:100289087
Q01534	hsa:7258
Q01534	hsa:728137
A0A0B4J272	NA
Q6PKC3	hsa:51061
A0A0A6YYK4	NA
O60701	hsa:7358
D6RA61	hsa:100287513
Q3SXZ7	hsa:164395
E5RIL1	hsa:100134938
P0DPA2	hsa:391123
Q8IZU2	hsa:116966
Q8TDU5	NA
A8MXK1	hsa:387804
Q6ZQQ6	hsa:83889
Q9Y2I8	hsa:22884
Q96DN2	hsa:220001
Q9Y6W5	hsa:10163
Q2NL98	hsa:400673
O00401	hsa:8976
Q9UIA9	hsa:23039
P35968	hsa:3791
P17948	hsa:2321
Q96GT9	hsa:9502
O95785	hsa:58525
Q9Y484	hsa:11152
Q969M3	hsa:81555
Q96K80	hsa:84872
P0C880	NA
O60688	hsa:29799
P13994	hsa:81576
Q96M66	NA
Q86UP3	hsa:79776
P60852	hsa:22917
Q70EK9	hsa:158880
A0A0A6YYK6	NA
Q9NQW5	hsa:11105
Q9NZI6	hsa:29842
Q9Y458	hsa:50945
Q13769	hsa:8563
Q8IYN2	hsa:90843
Q10587	hsa:7008
Q7L7X3	hsa:57551
Q8NCL8	hsa:89894
Q9BTW9	hsa:6904
Q9HAI6	hsa:80231
Q9Y2I9	hsa:23329
O14717	hsa:1787
Q9NR97	hsa:51311
Q9Y6Q6	hsa:8792
O94811	hsa:11076
Q9Y2Y6	hsa:26022
Q9UDY6	hsa:10107
Q9P0U1	hsa:54543
Q9BZJ3	hsa:23430
A0PK05	hsa:643236
Q15631	hsa:7247
Q9BZW7	hsa:80705
Q12815	hsa:10024
Q8WUA8	hsa:25987
Q9BZR9	hsa:81603
Q8N972	hsa:163051
Q9Y5V0	hsa:51123
Q6P9G9	hsa:203523
A0A589	NA
Q8NBS9	hsa:81567
P01737	NA
Q8N2C9	NA
Q9H1J5	hsa:7478
P61086	hsa:3093
P62837	hsa:7322
Q7Z7E8	hsa:55585
Q8NF64	hsa:83637
Q96GJ1	hsa:79979
Q8IYN6	hsa:283991
Q9GZZ9	hsa:79876
D6RBM5	NA
Q92995	hsa:8975
Q8IWF7	NA
Q96RL1	hsa:51720
Q8IX04	hsa:55293
Q8TAS1	hsa:127933
Q8IUB5	hsa:164237
A8K0Z3	hsa:100287171
P98170	hsa:331
Q6PP77	hsa:402415
Q9H267	hsa:26276
P51811	hsa:7504
Q8N1Y9	NA
Q6ZRM9	NA
P31629	hsa:3097
Q9NXF8	hsa:55625
Q9Y6X8	hsa:22882
Q9UC07	hsa:7620
P17031	hsa:7574
Q9H7R0	hsa:79973
Q9UBW7	hsa:7750
Q9NRM2	hsa:11179
P53007	hsa:6576
A8MUA0	NA
P07947	hsa:7525
A8MPS7	hsa:150223
Q8IXZ2	hsa:23144
A8MWA4	hsa:100131539
Q8NHY6	hsa:140612
O75290	hsa:284323
A8MU10	NA
Q6ZVL8	NA
Q96QA6	hsa:388403
P36508	hsa:7629
P17041	hsa:7580
A8MQ14	hsa:342892
Q9NVE5	hsa:55230
P40126	hsa:1638
A0A0B4J275	NA
P17480	hsa:7343
O00488	hsa:51042
A6NFI3	hsa:100131017
O60281	hsa:23036
A6NNY8	hsa:389856
Q8NFA0	hsa:84669
A0A075B6N4	NA
Q15819	hsa:7336
Q16763	hsa:27338
P49750	hsa:56252
Q86U90	hsa:79693
Q99592	hsa:10472
Q569K4	hsa:151126
A8MUZ8	hsa:100131980
Q9Y6Q3	hsa:7539
Q9HCL3	hsa:57677
P0CG32	hsa:644353
Q8N141	hsa:284406
P0C6A0	hsa:100125288
Q8N1W2	hsa:374655
A0A539	NA
Q70CQ2	hsa:9736
P62068	hsa:64854
O43914	hsa:7305
Q14679	hsa:9654
Q5BVD1	hsa:79669
Q9BTX7	hsa:79183
Q99614	hsa:7265
P35503	hsa:54659
Q8IWV7	hsa:197131
O75379	hsa:8674
Q9Y279	hsa:11326
Q8NEX5	hsa:259240
Q9H6Y2	hsa:54853
Q9Y334	hsa:80737
Q6UX68	hsa:389610
P98155	hsa:7436
Q9BUY5	hsa:79088
Q9NX65	hsa:54925
Q9H379	NA
Q9BWQ6	hsa:78992
O95218	hsa:9406
A6NJL1	hsa:342933
O43309	NA
P17038	hsa:7594
P17098	hsa:7554
O00755	hsa:7476
Q5CZA5	hsa:390980
Q6NX49	hsa:27300
Q06732	hsa:7582
Q9P1W9	hsa:11040
Q01860	hsa:5460
Q4KWH8	hsa:23007
Q96KN3	NA
P35998	hsa:5701
Q2L4Q9	hsa:339105
Q96S44	hsa:112858
Q8WV60	hsa:79810
Q9BQ70	hsa:22980
O43294	hsa:7041
Q9NXF1	hsa:54881
Q8IV04	hsa:374403
C9J2P7	NA
Q8WTP9	hsa:170626
Q7L0L9	NA
O75541	hsa:55565
Q6V9R5	hsa:54811
A0A0B4J2F0	hsa:101928527
Q9P215	hsa:57645
P53816	hsa:11145
Q9Y6A1	hsa:10585
Q15166	hsa:5446
P25786	hsa:5682
P62333	hsa:5706
Q9P2D8	hsa:57578
Q5I0X7	hsa:130502
Q86TM6	hsa:84447
P59542	hsa:259294
P59551	hsa:338398
P59539	NA
Q9BVX2	hsa:79022
B4DZS4	NA
Q9NUJ3	hsa:55346
P13385	hsa:6997
Q07654	hsa:7033
Q8N1K5	hsa:387357
A0A0A6YYJ7	NA
A0A0B4J244	NA
Q5TAX3	hsa:23318
Q86TS7	NA
Q13404	hsa:387522
Q13404	hsa:7335
Q14166	hsa:23170
Q06418	hsa:7301
Q9NRH1	hsa:57002
C9JJH3	hsa:100287144
Q2TAA8	hsa:55815
P49459	hsa:7319
Q9HBJ7	hsa:57663
Q9Y385	hsa:51465
P10074	hsa:3104
A0A0A6YYK1	NA
Q5VYS8	hsa:79670
Q9NZI7	hsa:7342
Q8IUB2	hsa:140686
O95497	hsa:8876
B2RUY7	hsa:402117
Q8N8F6	hsa:285525
A0A1B0GTU1	NA
Q9NUE0	hsa:84243
Q96M85	NA
P37275	hsa:6935
Q0VFX4	NA
C9JLR9	hsa:65998
Q9UI25	NA
Q8NAQ8	NA
Q6ZVU0	NA
A6NGD5	NA
Q15935	hsa:58492
P51508	hsa:347344
Q12901	hsa:7711
Q8IWU4	hsa:169026
Q03924	hsa:109504726
Q03924	hsa:51351
Q86XF7	hsa:284346
Q9UJW8	hsa:7733
Q6ZN06	hsa:126017
Q96SF2	hsa:150160
P49368	hsa:7203
Q5T0J7	hsa:84066
Q9UPU7	hsa:23102
Q01664	hsa:7023
P52655	hsa:2957
O60347	hsa:23232
Q86WV5	hsa:100134934
Q12893	hsa:11070
A0A087X1G2	hsa:101060351
Q9H1E5	hsa:56255
Q8NHX9	hsa:219931
O43280	hsa:11181
Q02223	hsa:608
P36941	hsa:4055
Q13049	hsa:22954
Q6ZUI0	hsa:285386
Q8WV44	hsa:90933
Q9BUZ4	hsa:9618
Q9H8W5	hsa:80263
Q96DX7	hsa:54765
Q8IU80	hsa:164656
O75663	hsa:261726
P18887	hsa:7515
O43543	hsa:7516
Q02763	hsa:7010
P12956	hsa:2547
Q9Y3C4	hsa:51002
Q9NRR2	hsa:25823
P19075	hsa:7103
Q96NA8	hsa:203062
Q96PP4	hsa:114960
Q16881	hsa:7296
Q9BQ61	hsa:79002
Q15672	hsa:7291
A0A1B0GX31	NA
Q15650	hsa:9325
O15062	hsa:9925
O75152	hsa:9877
Q9C0D4	hsa:85460
Q96H79	hsa:92092
Q53FD0	hsa:79696
Q8N2G6	hsa:219654
Q8IZN3	hsa:79683
Q6ZUT4	NA
Q9NTW7	hsa:55734
O95409	hsa:7546
P10073	hsa:342945
Q8IZ26	hsa:80778
Q05481	hsa:7644
Q8WWF5	hsa:148066
Q96N22	hsa:148213
Q96T25	hsa:85416
Q8TAF7	hsa:92283
Q96C28	hsa:286075
Q8TA94	hsa:147837
Q96EG3	hsa:116412
Q7Z340	hsa:90233
Q9P2Y4	hsa:51222
Q5VIY5	hsa:90333
P17027	hsa:7571
A0A5A6	NA
A8MUK1	hsa:728386
Q9UPX0	hsa:22997
P48995	hsa:7220
O75351	hsa:9525
Q6PCB0	hsa:64856
O15213	hsa:9277
Q5T750	hsa:100129271
P62760	hsa:7447
Q01831	hsa:7508
P52742	hsa:7694
A0A0B4J264	NA
P0C7H9	hsa:392197
Q9Y5Z9	hsa:29914
O00295	hsa:7288
Q8WWY7	hsa:128488
Q86Y07	hsa:7444
Q14135	hsa:9686
Q9BS86	hsa:11055
Q8TCW7	hsa:131368
Q16587	hsa:7625
Q9BUG6	hsa:79149
Q9BSG1	hsa:7549
P15621	hsa:51710
P51523	hsa:7637
Q8TAU3	hsa:147687
O94892	hsa:9668
Q8IZ69	hsa:27037
Q6IV72	hsa:155054
Q9H582	hsa:84146
P52737	hsa:7695
Q5HYK9	hsa:63934
O15535	hsa:7746
Q6ZS92	NA
Q504Y3	hsa:152098
A8MT66	NA
Q8N8Y5	hsa:286128
Q96NS1	hsa:219539
Q6ZSR6	NA
Q96EF9	hsa:100533106
P15822	hsa:3096
Q9UHU1	NA
P45974	hsa:8078
A6NN06	NA
A0A0K0K1E9	NA
P17643	hsa:7306
O15391	hsa:404281
Q5T124	hsa:91544
A0A0A6YYK7	NA
Q86WB7	hsa:54346
Q6PID6	hsa:23548
Q5TGU0	hsa:222642
P0C7P4	NA
A6NLP5	hsa:143941
O95258	hsa:9016
Q3SY77	hsa:167127
P47985	hsa:7386
P15692	hsa:7422
P49765	hsa:7423
Q9BV40	hsa:8673
Q9GZL7	hsa:55759
Q9Y487	hsa:23545
A6NE52	hsa:340390
P47992	hsa:6375
Q96NG5	hsa:148156
Q6ZNG1	hsa:162966
Q9UJT0	hsa:51175
Q8IUE0	hsa:90655
Q6N021	hsa:54790
Q14186	hsa:7027
A0A087X0K7	NA
Q9BZL1	hsa:59286
P0DP72	NA
Q7Z5H4	hsa:317705
Q9C0B0	hsa:85451
B1ANS9	NA
P30291	hsa:7465
A4UGR9	hsa:129446
Q15061	hsa:23160
Q5VIR6	hsa:55275
Q5JTN6	hsa:401551
O00534	hsa:4013
Q8NDX2	hsa:246213
Q8N7M2	hsa:284349
Q9Y2X9	hsa:23528
Q9P0T4	hsa:51545
P20265	hsa:5454
Q99959	hsa:5318
Q9NZ81	hsa:54458
Q9UHV8	hsa:29124
Q96A00	hsa:94274
Q03431	hsa:5745
Q15678	hsa:5784
Q16827	hsa:5800
Q9BT49	hsa:80764
P42765	hsa:10449
Q86YJ6	hsa:55258
P62380	hsa:9519
Q6PEX7	hsa:374973
A0A0K0K1D8	NA
P56703	hsa:7473
Q96S55	hsa:56897
P17025	hsa:7569
Q68CZ2	hsa:64759
Q92526	hsa:10693
Q8N1X5	NA
O60765	hsa:6940
Q6UXV3	NA
Q8IUH5	hsa:23390
Q9C0A1	hsa:85446
Q86XD8	hsa:93550
Q8TBC5	hsa:65982
P17030	hsa:219749
P51814	hsa:7592
B1ATL7	hsa:100130613
P22102	hsa:2618
P26045	hsa:5774
Q9NQV7	hsa:56979
P20062	hsa:6948
Q9BV44	hsa:25917
Q969E8	hsa:90121
Q6SA08	hsa:283629
Q70CQ1	hsa:25862
Q8TBC4	hsa:9039
Q6ZN19	hsa:284371
Q9H707	hsa:79818
Q8TC21	hsa:169270
Q9H0C1	hsa:84217
P17021	hsa:7565
P24557	hsa:6916
P05452	hsa:7123
P23258	hsa:7283
Q70CQ3	hsa:84749
P46937	hsa:10413
A8MVM7	NA
O43167	hsa:9841
Q15916	hsa:10773
Q9BTK2	NA
Q9Y2K1	hsa:22890
Q5TFG8	hsa:153918
Q96GY0	hsa:51101
Q6ZTC4	NA
Q5W150	NA
Q5T200	hsa:23091
Q96NJ6	hsa:124961
Q6ZRX8	NA
P0C7U3	NA
Q6ZVH6	NA
Q6ZTI0	NA
Q96CS4	hsa:115509
Q9UL59	hsa:7761
Q9UET6	hsa:24140
A0A0B4J263	NA
A0A0A0MS05	NA
A0A075B6W5	NA
Q9Y6I9	hsa:51368
Q9H313	hsa:57348
O75317	hsa:219333
Q8NEX6	hsa:259239
O43314	hsa:23262
Q8NFZ6	hsa:317701
Q9HBT7	hsa:57336
Q5BKZ1	hsa:284695
O60290	hsa:643641
P0CJ78	hsa:100507290
Q6P1L6	hsa:79175
Q86T29	hsa:100289635
A1L453	hsa:339501
Q9ULL5	hsa:57479
Q9NV39	NA
Q13162	hsa:10549
P62937	hsa:5478
Q16401	hsa:5711
P20472	hsa:5816
Q9UL46	hsa:5721
Q6GMV3	hsa:391356
Q96CE8	hsa:116441
Q8WWU5	hsa:6954
Q12870	hsa:6939
A0A0A0MS04	NA
P40818	hsa:9101
D6RBQ6	hsa:100287327
Q9BX82	hsa:57573
Q7Z4V0	hsa:220929
P17014	hsa:7559
Q96NG8	hsa:147948
Q6UW63	hsa:79070
O60828	hsa:10084
Q9H2H8	hsa:53938
P11498	hsa:5091
Q08999	hsa:5934
P35251	hsa:5981
P40938	hsa:5983
P0DJD0	hsa:400966
Q6GYQ0	hsa:253959
Q6WKZ4	hsa:80223
O14924	hsa:6002
O60673	hsa:5980
Q07960	hsa:392
Q969G6	hsa:55312
Q9H1D9	hsa:10621
Q9H4K1	hsa:26150
O75154	hsa:9727
Q2KHR2	hsa:64864
P48380	hsa:5991
Q9NRY4	hsa:2909
P17081	hsa:23433
Q9UNE2	hsa:9501
Q9Y285	hsa:2193
Q96AE7	hsa:55761
Q9BZV1	hsa:80700
G2XKQ0	NA
Q8IWU6	hsa:23213
Q1AE95	NA
Q9Y519	hsa:25829
P59538	hsa:259290
P59533	hsa:5726
Q7Z422	hsa:26099
A0A494BZU4	NA
Q3SY00	hsa:254187
P0DP42	hsa:100289187
A0PK00	hsa:144404
Q9Y3Q8	hsa:81628
Q9H061	hsa:84233
P13693	hsa:7178
Q9HCS4	hsa:83439
P04155	hsa:7031
A6NCN8	NA
Q5JUR7	hsa:93081
A0A1B0GX68	NA
A0A0K0K1G8	NA
P0DPF4	NA
Q9NZ09	hsa:51271
Q9GZX9	hsa:57045
Q8WWM1	hsa:170627
Q14119	hsa:7716
Q9UBD3	hsa:6846
P58557	hsa:54059
Q8N859	NA
Q9NZV7	hsa:23619
Q9BR11	hsa:90204
P52747	hsa:7702
Q9HAH1	hsa:80032
A0A1B0GUJ8	NA
Q8N7P1	hsa:200150
O95084	hsa:11098
Q6MZM9	hsa:401137
Q9UG56	hsa:23761
Q96LW4	hsa:201973
Q16557	hsa:5671
Q969U7	hsa:56984
P11686	hsa:6440
Q52LD8	hsa:130132
P62745	hsa:388
P46778	hsa:6144
Q8N4V2	hsa:55530
Q6P2S7	NA
Q9BY64	hsa:54490
Q8N0Z6	hsa:91875
P10600	hsa:7043
A0A0B4J265	NA
A0A087WSZ9	NA
P29597	hsa:7297
Q96CN7	hsa:51015
Q9UBY5	hsa:23566
Q86UP9	hsa:375612
Q5T3J3	hsa:55791
O95983	hsa:53615
P61626	hsa:4069
Q13477	hsa:8174
P20382	hsa:5367
Q5U623	hsa:80063
O95711	hsa:9450
O60732	hsa:9947
Q9NUK0	hsa:55796
Q8NHW3	hsa:389692
P28300	hsa:4015
Q9NR34	hsa:57134
P43365	hsa:4111
P49335	hsa:5456
Q9UPR0	hsa:23228
P12273	hsa:5304
Q15149	hsa:5339
P79522	hsa:80742
P60673	hsa:345456
P07737	hsa:5216
Q8WUY3	hsa:158471
O95521	hsa:65121
Q9Y2R2	hsa:26191
H0Y7S4	NA
P28827	hsa:5797
Q5JS54	hsa:389362
P11216	hsa:5834
Q9UH65	hsa:23075
Q92537	hsa:9766
Q8WUH2	hsa:9392
A0A0B4J266	NA
A6NH52	hsa:780776
Q8N446	hsa:283933
O60384	NA
Q96NB3	hsa:91603
Q9BYN7	hsa:84905
Q13526	hsa:5300
Q6PEZ8	hsa:79883
Q99569	hsa:8502
Q8N2A8	hsa:201164
Q96BK5	hsa:54984
Q3B8N5	hsa:283571
P35080	hsa:5217
O43272	hsa:5625
P04280	hsa:5542
P10619	hsa:5476
Q5VXH4	hsa:440561
P26022	hsa:5806
Q00888	hsa:5672
Q16514	hsa:6883
Q86TG1	hsa:129303
A6NHL2	hsa:79861
P10827	hsa:7067
Q2VY69	hsa:342909
Q86TJ5	hsa:115196
Q9HCX3	hsa:57343
Q8NEP9	hsa:148254
A0A087X0M5	NA
O60508	hsa:51362
A6NEV1	hsa:729627
Q9H853	NA
Q8NA77	hsa:400629
A0A0K0K1C4	NA
Q9BZF9	hsa:55075
Q15695	NA
D6RCP7	hsa:100287404
Q9P2H5	hsa:57558
A0A0B4J245	NA
Q9Y2X8	hsa:51619
Q6IBS0	hsa:11344
Q9Y210	hsa:7225
A0A1B0GX51	NA
Q8N3L3	hsa:167838
D6R9N7	hsa:100287364
Q9NYZ1	hsa:51030
Q8N841	hsa:284076
O95619	hsa:8089
P67809	hsa:4904
Q1RN00	NA
Q9H6S0	hsa:64848
Q9H6B1	hsa:79750
A8MZ25	NA
Q9HBT8	hsa:57335
Q5W0Z9	hsa:253832
Q96DA0	hsa:124220
Q05996	hsa:7783
Q03936	hsa:168374
P17036	hsa:7551
Q86VK4	hsa:57862
P49910	hsa:7718
Q9H8G1	hsa:80264
Q5T619	hsa:127665
Q15697	hsa:7727
Q8N1G0	hsa:57592
P52741	hsa:7693
Q9Y462	hsa:7552
A2RRD8	hsa:162967
Q9NQX6	hsa:55422
Q96JF6	hsa:84622
Q6ZMS4	hsa:285346
P49221	hsa:7047
P56192	hsa:4141
P56279	hsa:8115
Q03167	hsa:7049
Q9UL17	hsa:30009
C9J3V5	hsa:647310
P30536	hsa:706
Q8N584	hsa:125488
A0A0B4J276	NA
Q86VQ3	hsa:84203
O14604	hsa:9087
Q7Z3V4	hsa:89910
Q8IYT8	hsa:9706
Q9H4Z2	hsa:63925
Q6ZN55	hsa:64763
Q8IVC4	hsa:201514
Q86UD4	hsa:79673
Q9NXT0	hsa:54807
Q9C0C9	hsa:63893
Q6H3X3	hsa:353091
Q14694	hsa:9100
P19224	hsa:54578
Q5SRN2	hsa:10665
O94966	hsa:10869
Q15836	hsa:9341
Q9NRW7	hsa:11311
Q9UBQ0	hsa:51699
Q7Z3J2	hsa:57020
Q9P253	hsa:57617
Q05940	hsa:6571
Q5GH76	hsa:114786
P54219	hsa:6570
O15537	hsa:6247
Q6ICG8	hsa:164684
Q8IWB7	hsa:57590
O43895	hsa:7512
Q9UBH6	hsa:9213
Q9BS34	hsa:93474
Q5VV52	hsa:51058
Q9UK33	hsa:51157
Q9UKF7	hsa:26207
Q6DJT9	hsa:5324
P09086	hsa:5452
Q8IY26	hsa:403313
Q6ZSY5	hsa:89801
P58294	hsa:84432
P08575	hsa:5788
E5RG02	NA
Q15008	hsa:9861
Q9UQ74	hsa:440533
Q9BVG9	hsa:81490
Q8WXF1	hsa:55269
Q4LDE5	hsa:79987
P40227	hsa:908
Q96A56	hsa:94241
Q14DG7	hsa:114795
Q8TBB0	hsa:152815
H3BTG2	hsa:729059
Q8IUE1	hsa:90316
Q9BUF5	hsa:84617
Q6I9Y2	hsa:80145
Q9HA65	hsa:79735
Q9UKZ4	hsa:10178
Q9Y5L4	hsa:26517
Q86UD7	hsa:353149
Q5VZ19	hsa:126668
O60522	hsa:221400
O60343	hsa:9882
O14787	hsa:30000
Q9UL33	hsa:51693
A8MYB1	NA
Q8NE00	hsa:54868
Q9NP99	hsa:54210
Q9NYK1	hsa:51284
O14763	hsa:8795
Q6PI78	hsa:157378
Q8N4H5	hsa:401505
Q6UXN7	hsa:387990
Q6P5X7	hsa:137835
A0PJX2	hsa:140711
Q86W33	hsa:131601
Q9BSE2	hsa:84283
O14545	hsa:10906
Q99727	hsa:7079
Q8TE23	hsa:80834
Q99598	hsa:7257
Q63HK5	hsa:57616
A0A597	NA
Q92797	hsa:8189
P36897	hsa:7046
Q32P41	hsa:57570
A0A0K0K1B3	NA
P19971	hsa:1890
Q2T9J0	hsa:219743
A0A5B0	NA
Q8TF42	hsa:84959
Q6UWF5	NA
Q6ZS46	NA
Q6ZUG5	NA
Q9H354	NA
Q96DT7	hsa:65986
Q96BR9	hsa:653121
E7ETH6	hsa:100293516
Q6P3V2	hsa:199704
Q9P243	hsa:57623
P08048	hsa:7544
O95049	hsa:27134
Q8N6M9	hsa:90637
Q15937	hsa:7633
P0C7X2	hsa:146542
Q9UDV7	hsa:8427
Q969W8	hsa:84924
P21506	hsa:7556
Q8WTR7	hsa:25888
Q9H091	hsa:84225
Q96HR3	hsa:90390
Q5SR56	hsa:84641
Q8IWA4	hsa:55669
Q9NU22	hsa:23195
Q8NGK4	hsa:390036
Q86VF5	hsa:346606
Q3SYC2	hsa:80168
Q9Y4U1	hsa:25974
O14733	hsa:5609
Q7Z3U7	hsa:23041
P28482	hsa:5594
Q9NXC5	hsa:54468
Q8WV92	hsa:129531
Q13164	hsa:5598
Q9ULC0	hsa:51705
Q9BTC8	hsa:57504
Q5SSG8	hsa:394263
Q6W4X9	hsa:4588
Q6P1R3	hsa:79684
Q8NCE2	hsa:64419
O15457	hsa:4438
Q9BTK6	hsa:79447
Q9Y5G9	hsa:56111
Q4VC12	hsa:118490
A6NES4	NA
Q9HCI7	hsa:55167
Q6NTE8	hsa:51149
A6NGR9	hsa:642475
Q8NHP6	hsa:158747
Q49AM1	hsa:80298
O15091	hsa:9692
B2RBV5	NA
Q8TDS7	hsa:116512
Q15390	hsa:9650
Q8WXA2	hsa:160065
P12829	hsa:4635
Q96CM4	hsa:115861
Q8NGX6	hsa:343406
Q6N063	hsa:79676
Q9BXP8	hsa:60676
P43088	hsa:5737
Q86YW0	hsa:89869
Q8NBV4	hsa:84814
Q8IV08	hsa:23646
P80108	hsa:2822
Q7Z6L0	hsa:112476
Q8TCU6	hsa:57580
Q8WUA4	hsa:2976
Q9BZA5	NA
Q9H0E7	hsa:84101
Q8N427	hsa:51314
Q5VV11	NA
P62256	hsa:7328
A0A0B4J280	NA
P62328	hsa:7114
O14933	hsa:9246
Q08ER8	hsa:125919
Q5MCW4	hsa:148266
Q96NL3	hsa:148103
A0A0A0MS01	NA
Q16222	hsa:6675
Q9HAC8	hsa:80019
A0A087WT02	NA
Q8NA23	hsa:114987
Q9HC57	hsa:58189
Q5THJ4	hsa:55187
Q6RFH5	hsa:54663
Q6ZMY6	hsa:126248
Q8IV35	NA
Q9UK41	hsa:51160
Q9BTA9	hsa:51322
Q9Y2W2	hsa:51729
Q9NQH7	hsa:63929
Q06250	NA
Q8NBF4	NA
P25311	hsa:563
Q6ZR03	NA
A8MWP4	NA
Q96JP5	hsa:80829
Q9NYG2	hsa:51304
Q9P1D8	NA
P0CG00	NA
Q9ULT6	hsa:84133
P17023	hsa:7567
P17019	hsa:7562
Q8N3J9	hsa:144348
P16415	hsa:55552
Q7Z2T5	hsa:81627
A0A0A6YYD4	NA
Q9Y4R7	hsa:26140
Q9BRA2	hsa:84817
Q9UHD9	hsa:29978
P43403	hsa:7535
Q9Y2G7	hsa:22835
Q68DK2	hsa:23503
Q9P1C3	NA
Q9NS37	hsa:58487
Q02386	hsa:7596
Q9BRI3	hsa:7780
Q86V71	hsa:353088
P51786	hsa:7712
Q96LW9	hsa:64288
Q9H832	hsa:65264
A0A0A6YYC5	NA
Q9UPU5	hsa:23358
P04818	hsa:7298
O75385	hsa:8408
Q9BY14	hsa:83639
P13051	hsa:7374
P49638	hsa:7274
A6NCW7	hsa:645402
Q9HAW7	hsa:54577
Q9Y3C8	hsa:51506
P55089	hsa:7349
Q8N5M4	hsa:283237
O00322	hsa:11045
Q9HD64	hsa:653067
Q9HD64	hsa:653220
P46094	hsa:2829
Q0P140	NA
Q5BJH7	hsa:90522
Q0VG73	NA
Q9GZM5	hsa:25844
Q96PM9	hsa:25946
O95159	hsa:7542
P62699	hsa:51646
A1L4Q6	NA
Q8IYB0	NA
Q8TCF1	hsa:79752
Q9H4T2	hsa:80345
Q96RE9	hsa:91975
Q5JPB2	hsa:128611
Q5TEJ8	hsa:9473
Q9Y6M0	hsa:10942
Q8IWB6	hsa:56155
Q8TDR4	hsa:140290
Q9H3H9	hsa:140597
Q15185	hsa:10728
Q6IPX3	NA
P00734	hsa:2147
Q9BRU2	hsa:56849
Q9H6P5	hsa:55617
Q15813	hsa:6905
Q13889	hsa:2967
Q6IPX1	hsa:101060321
Q6IPX1	hsa:414060
Q6IPX1	hsa:729873
Q96JJ7	hsa:54495
O95759	hsa:11138
A0A075B6S0	NA
A0A0C4DH27	NA
Q96HH4	hsa:92691
Q9P0S9	hsa:51522
Q0VDI3	hsa:64417
P61165	hsa:746
P09493	hsa:7168
A8MWL7	NA
Q5T6R2	NA
Q9NV29	hsa:55273
O00300	hsa:4982
P41732	hsa:7102
P35443	hsa:7060
Q9Y5U2	hsa:10078
Q8NG11	hsa:81619
Q9NUW8	hsa:55775
A0A0B4J1U6	NA
F5GYI3	hsa:390595
Q9H9J4	hsa:84132
A0A0B4J262	NA
Q9NRR5	hsa:56893
Q53HI1	hsa:25972
Q9C0H2	hsa:80727
P16662	hsa:7364
Q8NBP0	hsa:79573
A0JNW5	hsa:23074
A8MYJ7	hsa:100287898
Q92623	hsa:23508
O60763	hsa:8615
P58304	hsa:338917
Q99986	hsa:7443
Q8TF30	hsa:123720
Q9H977	hsa:84058
Q8N1B4	hsa:6293
Q9GZT5	hsa:80326
Q9P202	hsa:25861
O75191	hsa:9942
Q8N2B8	NA
Q75L30	NA
Q5VSD8	NA
Q8N9P0	NA
Q9UGR2	hsa:23264
Q8TCH9	NA
Q9H6R6	hsa:64429
Q8N0V1	NA
Q3KNS6	hsa:374899
Q9BXU0	hsa:56158
Q71U36	hsa:7846
Q9BTF0	hsa:80745
Q9BZK7	hsa:79718
Q3MII6	hsa:4943
Q5QJ74	hsa:219899
Q6NXT6	hsa:202018
Q9HCD6	hsa:26115
O75865	hsa:79090
Q9H0I9	hsa:84076
Q9UPQ4	hsa:23087
Q13595	hsa:29896
Q8IYX1	hsa:161514
Q9NW97	hsa:55092
P12270	hsa:7175
Q9C030	hsa:117854
A0A0B4J234	NA
Q96PQ6	hsa:57693
Q8N988	hsa:79230
Q06730	hsa:7581
Q96MR9	hsa:147741
Q9Y6M5	hsa:7779
A0A087WT01	NA
Q96ET8	hsa:100533496
Q96ET8	hsa:201158
Q9BSL1	hsa:10422
Q96LJ8	hsa:127733
Q8WVY7	hsa:134510
D6R901	hsa:100287478
P63129	NA
Q6P4I2	hsa:84942
Q9UID3	hsa:738
Q9UNX4	hsa:10885
Q6RSH7	hsa:391104
Q69YN4	hsa:25962
Q5GH73	hsa:286046
Q6UXR6	NA
O60293	hsa:196441
Q8N966	hsa:283576
A6NDX4	NA
Q12836	hsa:57829
Q03938	hsa:7643
Q15649	hsa:9326
Q9Y3S2	hsa:27309
Q147U1	hsa:162993
Q86YE8	hsa:126231
Q00169	hsa:5306
Q8TF01	hsa:25957
Q7Z5L7	hsa:127435
Q96BW5	hsa:9317
P0DPI4	NA
P41226	hsa:7318
P61960	hsa:51569
Q5T6F2	hsa:55833
A0A0J9YWL9	hsa:100129520
Q8TEU8	hsa:124857
Q96NZ8	hsa:117166
Q8N0Z9	hsa:54621
Q8NEZ3	hsa:57728
Q9HAD4	hsa:55255
Q96KV7	hsa:197335
Q9BYP7	hsa:65267
P17861	hsa:7494
P16989	hsa:8531
Q6PEW1	hsa:170261
A4D1E1	hsa:219578
